ano,mês,Chuva01,Chuva02,Chuva03,Chuva04,Chuva05,Chuva06,Chuva07,Chuva08,Chuva09,Chuva10,Chuva11,Chuva12,Chuva13,Chuva14,Chuva15,Chuva16,Chuva17,Chuva18,Chuva19,Chuva20,Chuva21,Chuva22,Chuva23,Chuva24,Chuva25,Chuva26,Chuva27,Chuva28,Chuva29,Chuva30,Chuva31
1999,3,0,3.1,0.7,2.6,0,9.7,33.2,2.1,11.3,3.1,0,7.2,57.2,1.9,3.4,0.6,8.9,37.4,74.5,31.9,16.9,0,1.5,92.2,2.2,0.5,31.1,2.1,4.3,0,35.3
1999,4,26.9,0,25.7,62.8,5.6,2.1,0.5,0,0,1.3,7.7,1.7,107.2,0,6,3.1,9.3,0,0,0,0,6.1,2.5,25.9,40.6,0.5,0.4,0.2,3.2,5.3,
1999,5,23.9,5.6,18.3,0,20.9,1.5,0.5,17.7,0,3.1,17.4,17.7,1.6,28.7,0,32.1,0,32.1,0,1,23,3.4,0.7,3.3,0,0,0,0,0,0,0
1999,6,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,3.6,0,0,0,
1999,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,8.7,0,0,0,4.4,0,
1999,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,11,5.6,1.5,1.7,0,0,0,0,0,0,0,0,0,0,0,0,3.6,78.5,0,0,0,45.8,0,0,0,0,0,0.9,59.6,0,0,
1999,12,0,0,0.2,9.9,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,11.3,27.7,1.3,22.9,47.3,44.5,0.4,0,5.6,0,27.5
2000,1,0,0,0,21.2,0,0,0,0,38.3,0,0.3,1.4,0,8.9,4.7,0,0,0,0,5.2,0,13,0,27.5,2.3,0,0,0,0,0,0
2000,2,0,47.3,0,0,0,0,0,0,0,26,0,0.1,3.8,0,25.5,26.3,52.7,32.5,4.1,19.4,8.8,0,52.8,30.8,1.5,0,0,8.5,1.6,,
2000,3,92.3,7.8,0,33.5,23.8,23.5,28.3,13.7,15.6,8.9,14.9,0,0,16.8,0,0,0,21.5,3.6,38.1,13.9,25.8,15.6,1.4,5.4,7.6,31,12.9,13.5,36.1,0
2000,4,0,72.1,10.8,2.3,11.8,0,4.3,50.8,0,6,1.8,10.4,9.3,44.8,1.1,5.2,73,5,2.4,59.6,0,0.8,0,14.1,10.7,19,0,5.6,0,0,
2000,5,0,0,36,1.1,0,1.1,0,0.2,5.1,32.7,13.6,0,0,0,0,0,0,0.4,16.8,0,0,17.7,0,0,0,0,0,0,0,30.5,20.4
2000,6,0,2.8,0,0,0,0,0,0,0,6.7,0,0,0,0,4,0,0,0,0,24.7,0,1.6,3.1,0,0,0,0,0,0,0,
2000,7,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,20.8,0.9,0,0,11.1,0,0,0,0,11.1,0,0,0
2000,8,0,0,0,0,0,0,8.8,0,8,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,9,0,0,0,0,0,0,0,15.4,5.8,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,
2000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2000,12,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,50.8,131.2,0.3,0.6,0,2.1,3.3,0,0,0,0,0,0,0,0,0,2.3
2001,1,0,0,0,9.6,0,6.7,0,0,0,0,0,0,35.2,4.4,0,0,0,0,6.4,1.1,51.1,0.9,0,0,4.8,0,1.1,0,0,0,0
2001,2,44.8,0.4,9,0,0.6,0,0,0,0,43.5,15.7,0,8.5,20,8.4,0,0,12.5,0,11.2,17,10.8,3.1,11,0,7.3,0.1,0.5,,,
2001,3,41.7,8.6,15.3,0,0,0,16.9,8.9,1,6.7,17.3,33.5,30.6,14,5,0,12.9,0,1.6,76.3,7.7,0,67.3,27.7,4,6.4,8,0,5,6.1,18.5
2001,4,10.4,5.9,9.1,25.1,15.8,0,0,13.3,7.3,2.4,42.6,14.1,25.4,0,10.3,1.2,0.6,25.3,4.9,7.4,14.2,18,0,0,4.1,0,0.7,1,5.4,1,
2001,5,0,6.8,0,0,0,0.9,1.7,0,0,0,0,0,0,0,0,0,0,0,6,0,4.5,0,0,0,0,4.6,0,0,0,1.1,0
2001,6,2.2,8.2,0,0,9.7,9.6,3.3,3.5,0,0,0,0,0,0,0,0,0,0,0,0,6.1,0,13.4,2.8,3.6,0,0,5.2,43.6,0,
2001,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0
2001,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
2001,9,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,
2001,10,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2001,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6,0.5,1.7,32.7,0,
2001,12,0,0,0,3.1,45.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,4.4,5.5
2002,1,0,1.5,0,0,11.1,84,2.8,25.9,18.3,0,15.6,40.3,16.2,15.4,3.4,35.7,6.4,6.2,0,13.4,16.8,0,6,0,2.3,0,1.6,0,0,1,0
2002,2,30.8,0,0,0,0,0,0,0,19.7,7.3,0.9,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1.5,3.6,,,
2002,3,0,6.2,1.3,24,68.5,7.3,1.4,1.2,4.3,59.3,31.2,33.5,0,0,0,2.7,3.3,6.2,1.5,0,1.4,8.6,0,21.7,0,9.8,16.5,1.1,0,1,14.3
2002,4,3.1,12.5,6.2,6.2,24.4,35.3,15.3,0,25.5,11.1,6.2,0.5,1.1,0,7.3,13.4,0,0,0.4,28.1,11.7,0,0.1,0,1.2,31.5,7.8,0,6.8,21,
2002,5,7.4,31.7,8.4,0,0,0,3.4,47.4,0,0,1.8,0,0,0,0,0,0,0.3,1,0,0,0.7,0,0,7.6,15,0,3.1,0,0,0
2002,6,15.6,0.3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,6.8,0,0,0,1.1,0,0,0,0,0.9,0,0,0,0,
2002,7,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.8,0,0,2.4,0
2002,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,9,0,0,0,7.9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,
2002,10,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,0,0,0,2.8,0,0,0
2002,11,0,0,0,2.7,0,0,0,0,0,0,0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,10.4,5.3,0,0,0,0,
2002,12,1.8,0,0.8,0,0,0,0,0,18,19.8,11.1,0.5,0,0,0,0,0,0,23.4,0,1.2,0,15.4,0,5.7,22.4,0,0,0,0,0
2003,1,14.6,0,0,0,0,3.8,0,0,0,0,0,0,1.3,0,0,0,0,0,1.2,11.2,3.7,0,0.5,0,0,0,1,5.9,0,0,15.6
2003,2,0.8,0,21,0,9.3,43.1,9.3,4.5,0,0.5,6.1,27.6,18.6,8.6,0,0,64.7,0.3,29.3,9.7,6.1,0,0,9.5,68.4,2.5,0,36.1,,,
2003,3,31.5,0,0.6,27.6,10,21.9,24.6,21.2,0,3.7,3.7,19.4,0.1,3,5,19.2,48.1,0,7.3,0.7,0,9.9,124.8,0,0,27.7,22.7,14.7,0.6,16.9,5.5
2003,4,5.9,7.9,3.8,0,9.1,11.5,18.1,0,7.6,5.3,3.1,23.1,0,0.5,0,6.3,0.7,0.2,0,45.2,2.1,4.1,0,22.9,6.7,13.7,10.5,20.2,12.3,0.2,
2003,5,0,9.2,9.5,110.9,12.9,13.7,0,0,0.3,8.8,28.8,0,0,0.1,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,23.3
2003,6,0,0,0,4.3,1.3,0,0,0,0,0,0,46.1,6.1,0,0,46.2,7,0.4,0,0,0,3,2.9,0,0,0,0,0,0,0,
2003,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0
2003,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,5.9,0,0,0,0,0,0,0,0,0,0,0,2.6
2003,9,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2003,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,11,4.1,7.7,0,0.6,4.6,0.2,53.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,
2003,12,0,0,0,0,0,0,0,1.1,0,0,0,0,25.6,0,3.5,3.7,0,0.4,5,0,0,0,0,0,0,0,0,0,15.4,0,0
2004,1,2.4,0,36.5,0,0,0,0,0,0,0,1.2,36.3,0.1,0,12.9,0,0.6,96.2,3.6,0,7.8,4.4,20,115.7,60.3,0,78.3,0,14.3,17.8,16.8
2004,2,2.3,66,19.1,76.1,28.6,35.6,0,10,6.5,0,2.8,0,0,3.2,2.5,23,6.5,7.2,0,0,0,21.7,51.6,0.1,0,18.9,13.6,0,8,,
2004,3,54.1,0,0,0.8,0,1,7.5,29.6,23,9.6,5.3,13.7,1.7,18.1,0,0,4.2,33.7,1.4,0,0,0,9.2,31,37.8,49.4,21.6,10.4,28.8,0,0
2004,4,1.4,0.7,1,0,16.4,6.1,63,1.7,8.7,0.6,0,0,3.7,5.8,0,18.3,4.2,1.5,22.4,0.7,27.1,1.2,37.2,0.4,0,6.2,22.3,46.6,0,0,
2004,5,0,0,0,0,3.5,0,0.2,2.7,54.4,3.7,1.4,2.5,0,0,0,0,0,24.4,3.2,0.6,15.7,2.5,0,0,0,0,0,8,0,0,0.3
2004,6,3.6,21.5,0,0,0.5,0,12.9,0,0,0,1.5,0,0,0,0,0,0,2.2,5.2,0,0,0,0,0,0,0,0,0,0,0,
2004,7,0,0,0,0,3.7,0,0,5.2,0,0,0,4.9,1.2,0,0.1,0,3.7,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
2004,8,0,0,4.7,0,0,0,2,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,9,12.4,0,0,0,0,0,0,0,0,0,0,33.1,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,
2004,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,0,0,0,0
2004,11,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0.9,0.4,0,0,
2004,12,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7,5.3,0,0
2005,1,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,5.3,1,10.7,0,0,0,0,0,5.5,3.5,0,32,0,0,0,0,0
2005,2,0,0,0,0,35.9,0,0,30.9,0,0,0,0,27.9,0.2,5,0,14.5,42.1,0,0,0,2.5,3.7,0.5,0,28.7,0,24.5,,,
2005,3,0,0,0,10.8,0,0,0,0,0,4,17.2,11.2,2.4,18.9,17.9,0,3.6,0,24.1,2.4,7.5,70.5,10,2.9,2.3,2.4,0,7.1,0.6,5.2,22.8
2005,4,31.3,7.4,0,0,0,4.8,0,0,0,0,3.9,2,22.7,15.1,6.9,30.2,0,0,0,7.3,0,0,0,0,23.3,12.5,0,0,117.3,16,
2005,5,0,0,15,25,7.5,0,0,0.3,0,0,0,0,6.8,4.3,0,0,0,0.9,0,0,20.8,0,10,0,0,0,0,0,0,0,0
2005,6,0.7,0,0,0,0,0,0,0,0,0,0,0,0,12.6,0,0,0,0,0,0,0,1.8,7.8,0,0,11.3,0,0,8.3,0,
2005,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
2005,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2005,10,0,0,0,0,0,2.8,4,0,0,0,0,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
2005,11,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0,1.7,0,0,
2005,12,0,0,0,0,15.6,13.1,0,0,0,40.8,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,53,2.1,0,110,6.5,0,0
2006,1,67.7,0,0,0,0,0,0,0,21.2,67.9,17.8,0,0,0,0,0,13.1,9.1,3.5,6,0,0,0,0,0,0,0,0,0,37.7,0
2006,2,0,0,71.7,0,29.8,41.7,43,0,0,0,23.6,0,16.2,33.8,0,0,0,30.4,0,0,4.7,0,32.6,0,0,0,3.7,17.1,,,
2006,3,39.7,2,1.6,20.2,0,0,3,0,0,0,2.1,0,0,0,35.1,0.8,0.9,0,7.1,3.5,0,18,22.3,69.1,0,25.6,1.5,6.9,6.6,0,5.9
2006,4,11,1,4.5,24.8,15.6,28,17.3,6.3,33.3,0.4,1.3,5.9,0.9,0,5.1,56.4,39.1,0,0.8,0,0.5,0,0,0,27.8,38.4,1.9,28.6,32.5,40,
2006,5,41.6,1.4,0,9.8,0.4,0,57.3,0.8,31.2,0.1,28.9,44.8,2.9,17.3,25,4.1,16.5,12.1,0,0,29.6,0.2,0,0,0,16.9,0,0,4.4,0,0
2006,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0.2,
2006,7,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2
2006,9,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2006,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
2006,11,0,0,0,0,0,55.2,0,0,0,8.9,33.1,0,0,0,0,0,24.8,0,8,12,0,0,0,0,0,0,0,0,0,1.7,
2006,12,0,0,0,0,0,0,0,0,0,15.8,0,0,0,0,1,8.5,11.2,0,0,0,0,0,0,0,0,0,9,0,0,0,23.1
2007,1,5.9,30.6,0.7,10.7,0,0,0,0,16.1,0,1.9,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,2,23.4,60.8,5.4,5,0,3.5,10.9,17.9,29.6,3.5,2,0,4.1,11.1,14.2,1.4,2,0,10.4,2.5,0.1,0,15.1,1.1,0,0,0.3,0,,,
2007,3,12.3,4.7,1.4,25.5,7.4,4.3,18.6,14.4,0.6,0.9,0,0,4.6,0,0,8.5,0,0,9.2,11.4,0.9,0,14.3,0,2.8,19.8,2.5,27.9,39.7,39.3,0
2007,4,25.1,13.6,15.1,0,19.8,13,1,0,0,0,0,37.1,17.4,0,3.9,0,2.5,0,3.2,5.5,2.1,0,0,0,24.2,0,3.1,0,0,10.8,
2007,5,4.2,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,2.6,0,0,0,0,0
2007,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2007,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2007,10,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,11,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,
2007,12,0,17.8,0,0,0.7,7.4,0,7.9,40.7,0,0.2,0,0,0,0,0,18.5,0,0,0,0,0,0,0,0,0,0,0.3,0,0,10.8
2008,1,13.3,0,28.6,40.9,41.2,0,0,0,23.2,0,0,0,0,0.5,5.4,29.1,6.9,26.9,0,9.4,10.3,20.5,19.8,3.1,2,0,8.3,73.5,101.5,0,1.3
2008,2,42.5,4.6,0,0,0,0,0,0,0,0,0,0,28,0,0,1.8,4.4,6.7,10.8,9.1,0.9,0.7,0,0,0,0,0,0,9.9,,
2008,3,39.4,1.3,18.4,8.5,3.6,0,0,14.3,3.1,10.1,26.2,0,16.3,25.6,20.1,2.6,18.1,1.8,10.6,3.1,8,1.4,65.8,5.9,21.6,7.9,10.8,0,1.3,0,35.3
2008,4,0.3,20.2,1.5,0.9,0,41.6,0.2,1.5,0,0,23.7,0,23.8,1.8,66.6,11,0,0,0,0,0,4.8,4,0,0,0,19.1,1.7,0,73.2,
2008,5,2.2,29.8,5.8,0,25.3,0,0,3.1,19.3,53.2,39.8,0.2,0,0,0,0,0,6.3,0,0,0,0,6.4,16,0.5,1.7,0,2.9,0,0,0
2008,6,0,0,0,0,0,2.4,0,0,0,0,0.2,0,0,0,0,0.7,1.6,4,0,0,0,0,0,0,0,0,0,0,0,0,
2008,7,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0
2008,8,0,0,0,0,0.8,0.2,0,14.7,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0
2008,9,4.7,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2008,10,0,0,0,0,5.6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,11,0,0,0,0.7,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2008,12,0,0,12.3,0.4,0,0,36.6,0,0,0,0,0,4.6,0,0,7.6,0,0,0,7.9,9.3,13.2,0,0,0,51.7,0,0,0,0,2.5
2009,1,0,0,0,0,0,0,0.5,0,12.8,13.5,13.5,1.1,0,0,10.5,4.6,20.5,7.1,0.9,0,12.5,79,4.2,0,15.6,14.7,0.6,0,0,13.6,31.5
2009,2,4.9,3.3,34.6,23,0,22.2,4.3,3.2,0,0,10.2,10.4,0,3,0,1.7,13.9,0,31.9,1,0.2,80.3,4.2,0,11,4.1,7.4,1.5,,,
2009,3,3.4,1.4,18.9,3.6,8.8,2,28.6,0,13.4,6.4,0.5,0,2.2,24.7,11.7,0,17.9,94.5,0,1.9,0,0,0,0,0,7.3,2.5,5.8,0,0.2,7.6
2009,4,1.9,21.3,0.2,44.5,14.3,0,2.3,0,23.4,2.3,4.8,0,23.2,0,2.8,23.2,19.1,7,21.2,12.1,50.2,33.8,25.7,26.1,0,20.6,11.7,35.1,0,37,
2009,5,5.2,32.7,49.3,10,8,0,5.4,0,11.1,0,17.1,37.5,0,8.5,6.6,0,0,16.5,3.5,19.2,0,0,10.1,37.5,0,6.5,0,10.6,29.8,1.6,1.5
2009,6,8.2,0,0,11.3,9.4,0,0.5,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,
2009,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7,0,0,0,0,0,0,0
2009,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2009,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0.2,11.5,0,0
2009,11,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2009,12,0,0,0,0,0,0,4.5,0,0,0,0,0,0,23.3,0,0,0,0,0,0,9.9,4.7,2.9,0,0,0,0,0,17.5,10.3,20.6
2010,1,6.5,11.9,0,34.7,0,0,4.9,2.1,0,0,0,0,0,0,5.7,0,0,0,0,0,0,0,0,0,14.1,0,8.5,40.7,30.9,27.3,8.3
2010,2,20.1,43,0,0,0,0,0,4.6,4.9,0,6.4,0,24.4,0.7,0,21.2,0,0,0,0,15.3,2.5,0.7,0,0,0,0,4.7,,,
2010,3,0,0,0,0,0,0,0,11.8,0,0,0,0,0,11.5,0,0,4.8,0,1,0,9.3,14.3,0,25,0,11.8,0,16.6,87.7,0.3,0
2010,4,15.7,3.3,18.8,0.6,0,2.6,4,0,36.8,0,1.8,34.5,10.8,0,0,0,12.5,8.4,12.8,0,0,0,23.1,0,3.3,0,0,0,0,4.1,
2010,5,1.7,6.2,0,44.9,2.3,10.7,24.2,0,0,0,0,0,4.5,37.6,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,37
2010,6,51.6,0,2.5,0,0,0,0,5.2,0,6.9,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2010,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0
2010,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,
2010,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,0,2.8,0,6.8,0,0,21.3,4.7,0,11.8,0,0
2010,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.5,0,0,0,0,0,4.8,0,0,0,0,0,0,0,12.9,0,
2010,12,0,0,0,0,0,0,0,0,0,0,0,0,19.3,0,0,0,0,0,0,0,0,12.3,0,25,0,5.6,2.8,0,0,0,0
2011,1,0,0,0,0,0,0,0,0,0,15.5,22.5,0,0,0,0,0,0,0,0,36.5,13.6,0,18.8,5,22.6,22,0,0,0,31.7,3.3
2011,2,1.8,27.5,0,1.3,3.2,0,0,51.4,3.7,0,0,0,39.1,0,7.3,35.5,36.6,1.7,24.2,0,0,0,0,17.3,23.1,12.3,0,44.6,,,
2011,3,3.2,0,0,0,1.2,40.8,0,0,4.6,0,0,0,53.2,4.8,0,0,44.8,0,5.2,0,27,16.7,0,0,0,0,0,18.3,2.9,1.7,0
2011,4,0,0,11,0,0,0,0,0,0,0,5.8,5.6,2.6,16,15.6,0,0,0,18.5,8.6,0,0,8.2,7.5,25.9,9.6,5.3,22.6,0,0,
2011,5,3.3,12.4,16.5,41.2,0.6,0,0,0,0,0,0,19,0,0,0,0,0,5.7,0,43.2,0,0,0,0,11.9,0,0,0,0,0,0
2011,6,0,0,0,0,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2011,7,0,0,0,0,0,0,35.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,8,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2011,10,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1,20.7,0,0,0,0,0,0,0,0,0,0
2011,11,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0,0,2.5,3.1,
2011,12,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4,0,0,0,0,0,0,0,0,0,6.3,0,0,3.3,0,0,0,0
2012,1,3.6,0,0,0,18.8,0,0,0,0,4.3,0,0,0,0,0,0,0,0,18.1,0,0,4.7,0,41.8,2.8,0,7.8,0,27.3,14.7,0
2012,2,0,0,0,0,0,0,0,29.8,0,47.2,19.7,31.8,0,2,1.6,9.5,2.2,0,0,3,12.5,0,8.7,4.1,0,0,3.9,43.3,3,,
2012,3,0,0,0,0,0,21.7,15.6,4.2,0,0,0,0,4.5,0,8.8,9.5,4.6,0,6.6,44.3,11.2,11.1,22.8,0,0,28,71.8,0,24.6,4.1,0
2012,4,0,0,0,17.4,0,0,22.5,0,0,0,2.3,0,0,0,0,0,7.8,1.7,5.7,0,0,16.7,0,0,0,0,0,0,0,0,
2012,5,0,0,11,5.1,0,0,0,0,0,0,28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.1,0,35.6,0,0,0,0,0,0,0,
2012,7,0,0,0,0,0,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2012,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,0,0,0
2012,11,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0.9,0,9.8,
2012,12,28.9,0,0,22.1,0,0,0,0,6,9.5,0,0,0,0,0,0,16.5,0,0,0,0,0,0,5.6,0,0,0,0,22.4,0,0
